shot_name,match_id,index
non_goals/129,3890401,1895
non_goals/130,3890401,2115
goals/17,3890401,2380
non_goals/131,3890401,2488
non_goals/132,3890401,2523
goals/18,3890401,2529
non_goals/133,3890401,2643
non_goals/134,3890401,2647
non_goals/135,3890401,2817
non_goals/136,3890401,3042
non_goals/137,3890401,3411
goals/19,3890401,3734
non_goals/138,3890401,3851
non_goals/139,3890396,365
non_goals/140,3890396,373
non_goals/141,3890396,563
non_goals/142,3890396,581
non_goals/143,3890396,905
goals/20,3890396,908
non_goals/144,3890396,1106
non_goals/145,3890396,1352
non_goals/146,3890396,1385
non_goals/147,3890396,1761
non_goals/148,3890396,2027
non_goals/149,3890396,2031
non_goals/150,3890396,2317
non_goals/151,3890396,2322
non_goals/152,3890396,2519
non_goals/153,3890396,2660
non_goals/154,3890396,2740
non_goals/155,3890396,2767
non_goals/156,3890396,2781
non_goals/157,3890396,2988
goals/21,3890396,3188
non_goals/158,3890396,3240
non_goals/159,3890396,3415
non_goals/160,3890396,3642
non_goals/161,3890384,113
goals/22,3890384,116
non_goals/162,3890384,753
non_goals/163,3890384,758
goals/23,3890384,861
non_goals/164,3890384,1257
non_goals/165,3890384,1282
non_goals/166,3890384,1300
non_goals/167,3890384,1337
non_goals/168,3890384,1379
non_goals/169,3890384,1775
goals/24,3890384,1792
non_goals/170,3890384,2122
non_goals/171,3890384,2560
non_goals/172,3890384,2828
non_goals/173,3890384,2837
non_goals/174,3890384,2929
non_goals/175,3890384,3191
non_goals/176,3890384,3403
non_goals/177,3890384,3513
goals/25,3890384,3702
non_goals/178,3890385,357
non_goals/179,3890385,563
non_goals/180,3890385,691
non_goals/181,3890385,734
non_goals/182,3890385,790
non_goals/183,3890385,827
non_goals/184,3890385,975
non_goals/185,3890385,1137
non_goals/186,3890385,1164
non_goals/187,3890385,1215
non_goals/188,3890385,1224
non_goals/189,3890385,1231
non_goals/190,3890385,1402
non_goals/191,3890385,1527
non_goals/192,3890385,1600
non_goals/193,3890385,1613
non_goals/194,3890385,1619
non_goals/195,3890385,1690
non_goals/196,3890385,1954
non_goals/197,3890385,2244
non_goals/198,3890385,2410
non_goals/199,3890385,2422
non_goals/200,3890385,2569
goals/26,3890385,2609
non_goals/201,3890385,2654
non_goals/202,3890385,2663
non_goals/203,3890385,2818
non_goals/204,3890385,2918
goals/27,3890385,2965
goals/28,3890385,2978
non_goals/205,3890385,3042
non_goals/206,3890282,145
non_goals/207,3890282,447
non_goals/208,3890282,514
goals/29,3890282,601
non_goals/209,3890282,738
non_goals/210,3890282,919
non_goals/211,3890282,1195
non_goals/212,3890282,1201
goals/30,3890282,1205
non_goals/213,3890282,1773
goals/31,3890282,1858
non_goals/214,3890282,1987
non_goals/215,3890282,2306
non_goals/216,3890282,2368
non_goals/217,3890282,2416
non_goals/218,3890282,2501
non_goals/219,3890282,2833
non_goals/220,3890282,2969
non_goals/221,3890282,3032
non_goals/222,3890282,3082
non_goals/223,3890282,3099
non_goals/224,3890282,3103
non_goals/225,3890282,3179
non_goals/226,3890282,3193
non_goals/227,3890282,3250
non_goals/228,3890282,3272
non_goals/229,3890282,3278
non_goals/230,3890282,3355
non_goals/231,3890282,3358
non_goals/232,3890287,267
non_goals/233,3890287,603
non_goals/234,3890287,769
non_goals/235,3890287,838
non_goals/236,3890287,896
non_goals/237,3890287,1499
non_goals/238,3890287,1502
goals/32,3890287,1815
non_goals/239,3890287,2067
non_goals/240,3890287,2129
non_goals/241,3890287,2172
non_goals/242,3890287,2217
non_goals/243,3890287,2222
non_goals/244,3890287,2546
non_goals/245,3890287,2600
non_goals/246,3890287,2637
non_goals/247,3890287,2692
non_goals/248,3890287,2755
non_goals/249,3890287,2816
non_goals/250,3890287,2837
non_goals/251,3890287,2906
non_goals/252,3890287,2992
non_goals/253,3890287,3154
goals/33,3890287,3157
non_goals/254,3890287,3511
non_goals/255,3890269,38
non_goals/256,3890269,74
non_goals/257,3890269,224
non_goals/258,3890269,406
non_goals/259,3890269,448
non_goals/260,3890269,642
non_goals/261,3890269,787
goals/34,3890269,855
non_goals/262,3890269,866
non_goals/263,3890269,919
non_goals/264,3890269,1139
goals/35,3890269,1171
non_goals/265,3890269,1257
non_goals/266,3890269,1263
goals/36,3890269,1412
non_goals/267,3890269,1588
non_goals/268,3890269,1828
non_goals/269,3890269,2319
non_goals/270,3890269,2734
non_goals/271,3890269,2791
goals/37,3890269,2795
non_goals/272,3890269,2867
goals/38,3890269,2964
non_goals/273,3890268,218
goals/39,3890268,224
non_goals/274,3890268,368
non_goals/275,3890268,948
goals/40,3890268,953
non_goals/276,3890268,1456
non_goals/277,3890268,1727
non_goals/278,3890268,1932
non_goals/279,3890268,1937
non_goals/280,3890268,1971
non_goals/281,3890268,2004
non_goals/282,3890268,2040
non_goals/283,3890268,2488
non_goals/284,3890268,2603
non_goals/285,3890268,2690
non_goals/286,3890268,3115
non_goals/287,3890268,3181
non_goals/288,3890268,3184
non_goals/289,3890402,407
non_goals/290,3890402,414
non_goals/291,3890402,499
non_goals/292,3890402,540
non_goals/293,3890402,679
non_goals/294,3890402,980
non_goals/295,3890402,1004
non_goals/296,3890402,1084
non_goals/297,3890402,1216
goals/41,3890402,1218
non_goals/298,3890402,1239
non_goals/299,3890402,1282
non_goals/300,3890402,1346
non_goals/301,3890402,1350
non_goals/302,3890402,1420
non_goals/303,3890402,1429
non_goals/304,3890402,1468
non_goals/305,3890402,1725
non_goals/306,3890402,1895
non_goals/307,3890402,2031
non_goals/308,3890402,2131
non_goals/309,3890402,2321
non_goals/310,3890402,2371
non_goals/311,3890402,2439
goals/42,3890402,2551
non_goals/312,3890402,2583
non_goals/313,3890402,2610
non_goals/314,3890402,2656
non_goals/315,3890402,2835
non_goals/316,3890402,2842
non_goals/317,3890402,2964
non_goals/318,3890402,2971
non_goals/319,3890402,3023
goals/43,3890402,3186
non_goals/320,3890564,302
non_goals/321,3890564,317
goals/44,3890564,457
non_goals/322,3890564,799
non_goals/323,3890564,935
non_goals/324,3890564,1005
non_goals/325,3890564,1009
non_goals/326,3890564,1075
non_goals/327,3890564,1220
non_goals/328,3890564,1531
non_goals/329,3890564,1637
non_goals/330,3890564,1835
non_goals/331,3890564,2087
non_goals/332,3890564,2169
non_goals/333,3890564,2317
non_goals/334,3890564,2322
goals/45,3890564,2325
non_goals/335,3890564,2498
non_goals/336,3890564,2693
non_goals/337,3890564,2747
non_goals/338,3890564,2753
goals/46,3890564,2758
non_goals/339,3890564,2823
non_goals/340,3890564,3096
non_goals/341,3890564,3369
non_goals/342,3890563,279
non_goals/343,3890563,311
non_goals/344,3890563,461
goals/47,3890563,614
non_goals/345,3890563,887
non_goals/346,3890563,903
non_goals/347,3890563,937
goals/48,3890563,1126
goals/49,3890563,1295
non_goals/348,3890563,1379
non_goals/349,3890563,1513
non_goals/350,3890563,1567
non_goals/351,3890563,1822
goals/50,3890563,2075
non_goals/352,3890563,2271
non_goals/353,3890563,2289
non_goals/354,3890563,2292
non_goals/355,3890563,2347
non_goals/356,3890563,2351
non_goals/357,3890563,2379
non_goals/358,3890563,2604
non_goals/359,3890563,2609
non_goals/360,3890563,2685
non_goals/361,3890563,2689
non_goals/362,3890563,2692
non_goals/363,3890563,2743
non_goals/364,3890563,2790
non_goals/365,3890563,2911
goals/51,3890562,586
non_goals/366,3890562,813
goals/52,3890562,1344
non_goals/367,3890562,1658
non_goals/368,3890562,1778
non_goals/369,3890562,2033
non_goals/370,3890562,2055
non_goals/371,3890562,2061
goals/53,3890562,2111
non_goals/372,3890562,3080
non_goals/373,3890562,3290
non_goals/374,3890562,3343
non_goals/375,3890562,3743
non_goals/376,3890562,3837
non_goals/377,3890562,4021
non_goals/378,3890562,4063
non_goals/379,3890562,4096
non_goals/380,3890562,4104
non_goals/381,3890560,130
non_goals/382,3890560,177
non_goals/383,3890560,374
non_goals/384,3890560,393
non_goals/385,3890560,577
non_goals/386,3890560,737
non_goals/387,3890560,1056
goals/54,3890560,1298
non_goals/388,3890560,1567
non_goals/389,3890560,1786
non_goals/390,3890560,1792
non_goals/391,3890560,1844
non_goals/392,3890560,2258
non_goals/393,3890560,2372
non_goals/394,3890560,2389
non_goals/395,3890560,2454
non_goals/396,3890560,2462
non_goals/397,3890560,2487
non_goals/398,3890560,2638
goals/55,3890560,2661
non_goals/399,3890560,2739
non_goals/400,3890560,3078
non_goals/401,3890560,3232
non_goals/402,3890560,3275
non_goals/403,3890560,3282
non_goals/404,3890560,3314
non_goals/405,3890560,3375
non_goals/406,3890560,3430
non_goals/407,3890560,3475
non_goals/408,3890560,3560
non_goals/409,3890560,3606
non_goals/410,3890559,51
non_goals/411,3890559,360
non_goals/412,3890559,559
goals/56,3890559,609
non_goals/413,3890559,652
non_goals/414,3890559,862
non_goals/415,3890559,874
non_goals/416,3890559,967
non_goals/417,3890559,1042
non_goals/418,3890559,1045
non_goals/419,3890559,1212
goals/57,3890559,1342
non_goals/420,3890559,1653
non_goals/421,3890559,1736
non_goals/422,3890559,1776
non_goals/423,3890559,1906
non_goals/424,3890559,2006
non_goals/425,3890559,2062
non_goals/426,3890559,2197
goals/58,3890559,2474
non_goals/427,3890559,2662
non_goals/428,3890559,2693
non_goals/429,3890559,2737
non_goals/430,3890559,2741
non_goals/431,3890559,2843
non_goals/432,3890559,2931
goals/59,3890559,2994
non_goals/433,3890559,3047
non_goals/434,3890559,3050
non_goals/435,3890559,3127
non_goals/436,3890559,3193
non_goals/437,3890559,3242
non_goals/438,3890559,3388
non_goals/439,3890559,3426
non_goals/440,3890559,3667
non_goals/441,3890559,3712
non_goals/442,3890559,3752
non_goals/443,3890559,3820
non_goals/444,3890559,3901
non_goals/445,3890558,168
non_goals/446,3890558,279
non_goals/447,3890558,373
non_goals/448,3890558,413
non_goals/449,3890558,714
non_goals/450,3890558,754
non_goals/451,3890558,1212
non_goals/452,3890558,1241
non_goals/453,3890558,1343
non_goals/454,3890558,1427
non_goals/455,3890558,1683
non_goals/456,3890558,2277
non_goals/457,3890558,2434
non_goals/458,3890558,2605
non_goals/459,3890558,2893
non_goals/460,3890558,3355
non_goals/461,3890558,3375
non_goals/462,3890557,70
non_goals/463,3890557,76
non_goals/464,3890557,621
non_goals/465,3890557,698
non_goals/466,3890557,733
non_goals/467,3890557,975
non_goals/468,3890557,1294
non_goals/469,3890557,1298
non_goals/470,3890557,1637
non_goals/471,3890557,2076
non_goals/472,3890557,2320
non_goals/473,3890557,2345
non_goals/474,3890557,2538
non_goals/475,3890557,2674
non_goals/476,3890557,2940
non_goals/477,3890557,3141
non_goals/478,3890557,3146
goals/60,3890557,3150
non_goals/479,3890557,3202
non_goals/480,3890556,25
non_goals/481,3890556,445
goals/61,3890556,543
non_goals/482,3890556,578
non_goals/483,3890556,696
non_goals/484,3890556,701
non_goals/485,3890556,863
non_goals/486,3890556,1093
goals/62,3890556,1366
non_goals/487,3890556,1712
non_goals/488,3890556,1735
non_goals/489,3890556,1925
non_goals/490,3890556,1946
non_goals/491,3890556,2102
non_goals/492,3890556,2317
non_goals/493,3890556,2718
non_goals/494,3890556,2733
non_goals/495,3890556,2822
non_goals/496,3890556,3094
non_goals/497,3890556,3115
non_goals/498,3890556,3189
non_goals/499,3890556,3250
non_goals/500,3890556,3253
non_goals/501,3890556,3278
non_goals/502,3890556,3321
non_goals/503,3890556,3585
goals/63,3890556,3702
non_goals/504,3890556,3762
non_goals/505,3890555,323
non_goals/506,3890555,411
goals/64,3890555,480
non_goals/507,3890555,689
non_goals/508,3890555,692
goals/65,3890555,838
non_goals/509,3890555,1116
non_goals/510,3890555,1127
non_goals/511,3890555,1132
non_goals/512,3890555,1520
non_goals/513,3890555,1663
non_goals/514,3890555,2365
non_goals/515,3890555,2424
non_goals/516,3890555,2455
non_goals/517,3890555,2598
non_goals/518,3890555,2763
non_goals/519,3890555,2993
goals/66,3890555,3015
non_goals/520,3890555,3077
non_goals/521,3890555,3081
non_goals/522,3890555,3093
non_goals/523,3890555,3153
non_goals/524,3890555,3212
non_goals/525,3890555,3222
non_goals/526,3890555,3232
non_goals/527,3890554,100
non_goals/528,3890554,306
non_goals/529,3890554,469
non_goals/530,3890554,537
non_goals/531,3890554,627
non_goals/532,3890554,897
non_goals/533,3890554,968
non_goals/534,3890554,1179
non_goals/535,3890554,1399
non_goals/536,3890554,1524
non_goals/537,3890554,1866
non_goals/538,3890554,1991
non_goals/539,3890554,2047
non_goals/540,3890554,2207
non_goals/541,3890554,2613
non_goals/542,3890554,2643
non_goals/543,3890554,2985
non_goals/544,3890554,3026
non_goals/545,3890554,3063
non_goals/546,3890554,3150
non_goals/547,3890554,3162
non_goals/548,3890553,372
non_goals/549,3890553,524
goals/67,3890553,578
non_goals/550,3890553,613
non_goals/551,3890553,930
non_goals/552,3890553,962
non_goals/553,3890553,1107
non_goals/554,3890553,1159
non_goals/555,3890553,1507
non_goals/556,3890553,1848
non_goals/557,3890553,2193
non_goals/558,3890553,2548
non_goals/559,3890553,2606
non_goals/560,3890553,2732
non_goals/561,3890553,3137
non_goals/562,3890553,3195
non_goals/563,3890553,3401
non_goals/564,3890553,3456
non_goals/565,3890553,3464
non_goals/566,3890552,26
non_goals/567,3890552,250
goals/68,3890552,253
non_goals/568,3890552,383
non_goals/569,3890552,1173
goals/69,3890552,1200
non_goals/570,3890552,1242
non_goals/571,3890552,1247
non_goals/572,3890552,1261
non_goals/573,3890552,1270
non_goals/574,3890552,1372
non_goals/575,3890552,1424
non_goals/576,3890552,1430
non_goals/577,3890552,1433
non_goals/578,3890552,1571
goals/70,3890552,1704
non_goals/579,3890552,2191
non_goals/580,3890552,2212
non_goals/581,3890552,2331
non_goals/582,3890552,2405
non_goals/583,3890552,2471
goals/71,3890552,2504
non_goals/584,3890552,2558
non_goals/585,3890552,2866
non_goals/586,3890552,3008
non_goals/587,3890551,188
non_goals/588,3890551,382
non_goals/589,3890551,498
non_goals/590,3890551,802
non_goals/591,3890551,983
non_goals/592,3890551,1899
non_goals/593,3890551,2025
non_goals/594,3890551,2184
non_goals/595,3890551,2208
non_goals/596,3890551,2356
non_goals/597,3890551,2428
non_goals/598,3890551,2433
goals/72,3890551,2436
non_goals/599,3890551,2464
non_goals/600,3890551,2800
non_goals/601,3890551,2836
non_goals/602,3890550,61
non_goals/603,3890550,110
non_goals/604,3890550,520
non_goals/605,3890550,544
non_goals/606,3890550,549
non_goals/607,3890550,617
goals/73,3890550,862
non_goals/608,3890550,1322
non_goals/609,3890550,1600
non_goals/610,3890550,1750
goals/74,3890550,1753
non_goals/611,3890550,1800
non_goals/612,3890550,1936
non_goals/613,3890550,2261
non_goals/614,3890550,2272
non_goals/615,3890550,2338
non_goals/616,3890550,2451
non_goals/617,3890550,2492
non_goals/618,3890550,2497
non_goals/619,3890550,2564
non_goals/620,3890550,2605
non_goals/621,3890550,2631
non_goals/622,3890550,2726
non_goals/623,3890550,2821
non_goals/624,3890550,2870
non_goals/625,3890550,3041
non_goals/626,3890550,3125
goals/75,3890550,3129
non_goals/627,3890550,3226
non_goals/628,3890549,185
non_goals/629,3890549,219
non_goals/630,3890549,310
non_goals/631,3890549,657
non_goals/632,3890549,913
non_goals/633,3890549,1174
non_goals/634,3890549,1255
non_goals/635,3890549,1381
non_goals/636,3890549,1471
non_goals/637,3890549,1529
non_goals/638,3890549,1664
non_goals/639,3890549,1818
non_goals/640,3890549,1989
non_goals/641,3890549,2084
non_goals/642,3890549,2325
non_goals/643,3890549,2337
non_goals/644,3890549,2602
non_goals/645,3890549,2699
non_goals/646,3890549,2725
goals/76,3890549,2879
non_goals/647,3890549,2954
goals/77,3890549,3064
non_goals/648,3890548,541
non_goals/649,3890548,627
non_goals/650,3890548,705
non_goals/651,3890548,905
non_goals/652,3890548,994
non_goals/653,3890548,1029
non_goals/654,3890548,1058
goals/78,3890548,1144
non_goals/655,3890548,1178
non_goals/656,3890548,1181
non_goals/657,3890548,1245
non_goals/658,3890548,1281
non_goals/659,3890548,1339
non_goals/660,3890548,1419
non_goals/661,3890548,1506
non_goals/662,3890548,1546
non_goals/663,3890548,1661
non_goals/664,3890548,1668
non_goals/665,3890548,1846
non_goals/666,3890548,1884
non_goals/667,3890548,2015
non_goals/668,3890548,2262
non_goals/669,3890548,2341
non_goals/670,3890548,2441
non_goals/671,3890548,2583
non_goals/672,3890548,3058
non_goals/673,3890547,64
non_goals/674,3890547,164
non_goals/675,3890547,188
non_goals/676,3890547,210
non_goals/677,3890547,251
non_goals/678,3890547,522
non_goals/679,3890547,584
non_goals/680,3890547,610
non_goals/681,3890547,748
non_goals/682,3890547,753
non_goals/683,3890547,984
goals/79,3890547,1035
non_goals/684,3890547,1173
non_goals/685,3890547,1180
non_goals/686,3890547,1205
non_goals/687,3890547,1349
non_goals/688,3890547,1614
non_goals/689,3890547,1822
non_goals/690,3890547,1951
non_goals/691,3890547,2204
non_goals/692,3890547,2267
non_goals/693,3890547,2374
non_goals/694,3890547,2412
non_goals/695,3890547,2453
non_goals/696,3890547,2683
non_goals/697,3890547,2762
non_goals/698,3890547,3035
non_goals/699,3890547,3177
non_goals/700,3890547,3326
non_goals/701,3890546,51
goals/80,3890546,360
non_goals/702,3890546,556
goals/81,3890546,1080
non_goals/703,3890546,1179
non_goals/704,3890546,1229
non_goals/705,3890546,1369
goals/82,3890546,1538
non_goals/706,3890546,1581
non_goals/707,3890546,1791
non_goals/708,3890546,1822
goals/83,3890546,1931
non_goals/709,3890546,2064
non_goals/710,3890546,2197
non_goals/711,3890546,2202
non_goals/712,3890546,2207
non_goals/713,3890546,2287
goals/84,3890546,2341
non_goals/714,3890546,2452
non_goals/715,3890546,2723
goals/85,3890546,2931
non_goals/716,3890546,3122
goals/86,3890546,3141
non_goals/717,3890546,3250
non_goals/718,3890546,3276
non_goals/719,3890546,3309
non_goals/720,3890545,308
non_goals/721,3890545,592
non_goals/722,3890545,602
non_goals/723,3890545,944
non_goals/724,3890545,1198
non_goals/725,3890545,1284
non_goals/726,3890545,1301
non_goals/727,3890545,1473
non_goals/728,3890545,1723
non_goals/729,3890545,2013
non_goals/730,3890545,2518
non_goals/731,3890545,2792
non_goals/732,3890545,2897
non_goals/733,3890545,2903
non_goals/734,3890545,2906
non_goals/735,3890545,3158
non_goals/736,3890545,3271
non_goals/737,3890544,406
non_goals/738,3890544,545
non_goals/739,3890544,585
goals/87,3890544,645
non_goals/740,3890544,755
non_goals/741,3890544,976
non_goals/742,3890544,1343
goals/88,3890544,1369
non_goals/743,3890544,1556
non_goals/744,3890544,1572
non_goals/745,3890544,1724
non_goals/746,3890544,1904
non_goals/747,3890544,1992
non_goals/748,3890544,1999
non_goals/749,3890544,2013
non_goals/750,3890544,2140
non_goals/751,3890544,2183
non_goals/752,3890544,2196
non_goals/753,3890544,2218
non_goals/754,3890544,2514
non_goals/755,3890544,2617
goals/89,3890544,2939
non_goals/756,3890544,3014
non_goals/757,3890543,162
non_goals/758,3890543,217
non_goals/759,3890543,221
non_goals/760,3890543,309
goals/90,3890543,452
non_goals/761,3890543,533
non_goals/762,3890543,542
non_goals/763,3890543,583
goals/91,3890543,726
non_goals/764,3890543,829
non_goals/765,3890543,846
non_goals/766,3890543,883
non_goals/767,3890543,940
non_goals/768,3890543,1029
non_goals/769,3890543,1032
non_goals/770,3890543,1099
non_goals/771,3890543,1187
non_goals/772,3890543,1440
goals/92,3890543,1505
non_goals/773,3890543,1636
non_goals/774,3890543,1804
non_goals/775,3890543,1870
non_goals/776,3890543,1924
non_goals/777,3890543,2084
non_goals/778,3890543,2165
non_goals/779,3890543,2407
non_goals/780,3890543,2493
non_goals/781,3890543,2514
goals/93,3890543,2862
non_goals/782,3890543,2894
non_goals/783,3890543,3204
non_goals/784,3890542,83
non_goals/785,3890542,315
goals/94,3890542,318
goals/95,3890542,395
non_goals/786,3890542,425
non_goals/787,3890542,547
non_goals/788,3890542,805
non_goals/789,3890542,1036
non_goals/790,3890542,1337
non_goals/791,3890542,1413
non_goals/792,3890542,1417
non_goals/793,3890542,2325
non_goals/794,3890542,2600
non_goals/795,3890542,2641
non_goals/796,3890542,2644
goals/96,3890542,2650
non_goals/797,3890542,2803
non_goals/798,3890542,3001
non_goals/799,3890542,3092
non_goals/800,3890542,3178
goals/97,3890542,3347
goals/98,3890542,3377
goals/99,3890542,3655
non_goals/801,3890542,3781
non_goals/802,3890542,3814
non_goals/803,3890541,251
goals/100,3890541,257
non_goals/804,3890541,747
non_goals/805,3890541,761
non_goals/806,3890541,1551
non_goals/807,3890541,1802
non_goals/808,3890541,2070
non_goals/809,3890541,2635
non_goals/810,3890541,2680
non_goals/811,3890541,3107
goals/101,3890541,3262
non_goals/812,3890541,3350
non_goals/813,3890541,3407
non_goals/814,3890541,3532
non_goals/815,3890541,3722
non_goals/816,3890541,4051
goals/102,3890540,66
goals/103,3890540,616
non_goals/817,3890540,719
goals/104,3890540,778
non_goals/818,3890540,1116
non_goals/819,3890540,1358
non_goals/820,3890540,1563
non_goals/821,3890540,1573
non_goals/822,3890540,1578
non_goals/823,3890540,1585
non_goals/824,3890540,1970
non_goals/825,3890540,2074
non_goals/826,3890540,2123
non_goals/827,3890540,2284
non_goals/828,3890540,2324
non_goals/829,3890540,2365
non_goals/830,3890540,2502
non_goals/831,3890540,2603
non_goals/832,3890540,2680
non_goals/833,3890540,2926
non_goals/834,3890540,3041
non_goals/835,3890540,3046
non_goals/836,3890540,3169
non_goals/837,3890540,3243
non_goals/838,3890540,3260
goals/105,3890539,428
non_goals/839,3890539,661
non_goals/840,3890539,838
non_goals/841,3890539,843
non_goals/842,3890539,1172
non_goals/843,3890539,1177
non_goals/844,3890539,1298
non_goals/845,3890539,1492
non_goals/846,3890539,1638
non_goals/847,3890539,1659
goals/106,3890539,1763
non_goals/848,3890539,1777
non_goals/849,3890539,1782
non_goals/850,3890539,1908
non_goals/851,3890539,1912
non_goals/852,3890539,2521
goals/107,3890539,2592
non_goals/853,3890539,2645
non_goals/854,3890539,2650
non_goals/855,3890539,2783
non_goals/856,3890538,50
non_goals/857,3890538,192
non_goals/858,3890538,936
non_goals/859,3890538,1087
non_goals/860,3890538,1457
non_goals/861,3890538,1521
non_goals/862,3890538,1896
non_goals/863,3890538,1902
non_goals/864,3890538,2315
non_goals/865,3890538,2331
non_goals/866,3890538,2539
non_goals/867,3890538,2632
non_goals/868,3890538,2663
non_goals/869,3890538,2728
non_goals/870,3890538,2884
non_goals/871,3890538,2943
non_goals/872,3890538,3114
non_goals/873,3890538,3238
non_goals/874,3890537,527
non_goals/875,3890537,946
goals/108,3890537,974
non_goals/876,3890537,1215
non_goals/877,3890537,1410
non_goals/878,3890537,1731
non_goals/879,3890537,2146
non_goals/880,3890537,2246
non_goals/881,3890537,2301
non_goals/882,3890537,2340
non_goals/883,3890537,2381
non_goals/884,3890537,2697
non_goals/885,3890537,2793
non_goals/886,3890537,2804
non_goals/887,3890537,3029
non_goals/888,3890536,64
non_goals/889,3890536,147
non_goals/890,3890536,320
non_goals/891,3890536,350
non_goals/892,3890536,592
non_goals/893,3890536,750
non_goals/894,3890536,772
non_goals/895,3890536,867
non_goals/896,3890536,883
non_goals/897,3890536,1543
non_goals/898,3890536,1646
non_goals/899,3890536,1687
non_goals/900,3890536,1911
goals/109,3890536,1921
non_goals/901,3890536,2164
non_goals/902,3890536,2175
non_goals/903,3890536,2205
goals/110,3890536,2308
non_goals/904,3890536,2430
non_goals/905,3890536,2490
non_goals/906,3890536,2541
non_goals/907,3890536,2560
goals/111,3890536,2642
non_goals/908,3890536,2720
non_goals/909,3890536,2851
non_goals/910,3890536,2940
non_goals/911,3890536,3001
non_goals/912,3890536,3041
non_goals/913,3890536,3044
non_goals/914,3890536,3122
non_goals/915,3890536,3128
non_goals/916,3890536,3348
non_goals/917,3890536,3358
non_goals/918,3890536,3363
non_goals/919,3890536,3551
